title,created_at,text,date
포스트모빌리티,2022-10-10,좋았던책이에요 추천,2023-03-19
포스트모빌리티,2022-10-06,"최근 모빌리티의 동향이 궁금했는데, 알기 쉽게 잘 정돈되어 있어요",2023-03-19
포스트모빌리티,2022-09-12,"자동차산업의 미래를 아주 쉽고 전방위적으로 설명하고 있다. 최근의 자동차산업의 동향도 깨알같이 소개되어, 이 책보다 더나은 자동차산업 서적이 있을까싶다. 다만, 용어목록이 없는게 유일한 흠.",2023-03-19
포스트휴먼이 몰려온다.,2023-02-05,"트랜스휴먼이란? 노화을 제거하고 인간의 지적.육체적.심리적 능력을 향상시키는 기술을 개발하고 확대하여 인간의 조건을 근본적으로 향상시킬 수 있는 가능성과 그 바람직함을 긍적하는 지적.문화적 운동이라고 정의하고, 인간의 한계를 극복하게 해주는 기술과 그 잠정적 위험성에 대한 연구 및 그러한 기술의 사용과 관련된 윤리적 문제에 댛산 연구를 고찰해 본다.",2023-03-19
포스트휴먼이 몰려온다.,2023-01-31,포스트휴먼을 어떻게 보고 어떻게 대응할 것인가에 관한 심도있는 철학책.   외국논의룰 소개하는 차원이 아니라 철학적 분석을 시도한 수준높은 저작,2023-03-19
포스트휴먼이 몰려온다.,2018-05-29,읽고 싶었던 책.. 잘 읽겠습니다,2023-03-19
포스트휴먼이 몰려온다.,2018-03-04,미래에 관한 책 중 가장 철학적인 고찰,2023-03-19
포스트휴먼이 몰려온다.,2017-12-11,"하이데거의 철학적 관점에서 현재 진행중인 AI 등 기술혁신이 가지고 있는 인문철학적 함의를 검토하고, 기술혁신이 가져올 인류의 미래에 대한 평가를 시도하는 책. 하지만 하이데거의 철학에 집착한 나머지 기술의 변화가 가진 진정한 함의와 강점을 제대로 평가하지 못하고 있는 듯한 느낌을 준다. 한마디로 자신이 비판하고자 하는 대상들을 너무 단순화하고 왜곡하는 느낌이다. 가령 인지를 뇌라는 물질의 활동으로 전제하는 뇌과학자들을 비판하면서 ""뇌과학은 모든 두뇌 활동이 물질 현상이라는 자신의 주장을 자신의 연구 활동을 통해 스스로 부정하고 있는 셈"" 운운하는 부분이라든가 아이패드의 발명 원리에 하이데거의 도구론이 반영됐다고 주장하는 부분 등이 그러하다.포스트휴먼이 온다는 제목에 걸맞는 내용을 다루는 부분은 앞의 2장인데, 그보다는 디지털경제의 특성과 대안적 경제질서 등을 제시한 뒷부분이 개인적으로는 더 읽을만했다.",2023-03-19
"하루 한 장, 인생 그림",2023-03-14,그림이 인상 깊어요.,2023-03-19
"하루 한 장, 인생 그림",2023-03-13,하루 한 장 인생 그림 이소영작가의 책은 꿀맛입니다출판사로부터 도서를  제공 받고 반나절만에홀라당 읽어 버린 꿀책입니다화가도 좋고그림도 신선하고글이 좋아요https://m.blog.naver.com/kyj631109/223042603713,2023-03-19
"하루 한 장, 인생 그림",2023-03-10,일단 책이 너무 예쁘고. 잘몰랐던 작가에 대해 알수있어서 좋아요. 지루하지않아서 쉽게 잘 읽히네요,2023-03-19
"하루 한 장, 인생 그림",2023-03-09,"어느 때부터인가 미술치료라는 말이 화제가 되었고 실제로 심리상담에서도 그림을 그려서 그 사람의 마음을 진단하는데 이렇게 되니 그림이 사람의 마음을 위로할 수도 있다는 이야기도 일견 이해가 된다.  『하루 한 장, 인생 그림』에서는 59인의 화가가 그린 작품들이 소개되는데 책의 저자인 아트  컬렉터 이소영 조이 뮤지엄 대표에겐 이 그림들이 자신의 삶에서 위로의 시간이 되었다고 말한다. 명화를 다룬 책들을 많이 만나보았지만 신기하거나 아름다운 그림, 세계적으로 유명하고 인기있는 그림과는 별도로 유독 마음을 끌어당기는 그림들이 있기 마련이다. 어쩌면 그런 그림들은 그때그때 달라질수도 있고 이 책의 제목처럼 자신에겐 인생 그림으로 남아 볼때마다 오래도록 눈길을 사로잡기도 하는데 설령 그림에 대해 잘 모른다할지라도 어쩌면 이미 오랜 시간 눈길이 머물렀다는 것은 결국 마음을 끌어당기는 무언가가 있기 때문일거란 생각을 하면 저자가 이 책을 통해서 말하고자 하는 이런 날에 이런 그림이 나에게 힘이 되었다거나 위로가 되어주거나 또 때로는 자신의 감정을 대변하기 한다는 식의 설명이 이해가 될 것이다.  분명 그림이 그려질 시기와 현재는 확연히 차이가 날테지만 지금 자신이 처한 상황이나 느끼는 감정들이 묘하게도 과거의 그림에 그대로 투영된것 같은 그림이 있기도 하다. 어떤 경우에는 그 그림의 제작 당시의 사회적 또는 화가의 상황이 그러하고 또 어떤 경우에는 그림 자체가 주는 분위기가 그럴수도 있다.그래서인지 그림을 보고 그림에 얽힌 이야기 그리고 저자의 개인적인 이야기가 만나면 새삼 맞춤 그림처럼 그 모든 것이 하나의 수레바퀴처럼 잘 짜여진듯 맞아떨어지고 덧붙여 저자가 마지막에 코멘트로 적어 놓은 글귀가 앞선 그림과 이야기를 아우르는 내용으로 다시 그림으로 눈을 돌려 마지막으로 한 번 더 그림을 감상하게 만드는 묘한 힘이 있는 책이기도 하다. 그렇기에 그림을 감상하는 부분에도 신경써서인지 책은 보통 한 페이지에 그림 하나가 오롯이 들어가 있고 때로는 두 페이지에 걸쳐서 수록되어 있기도 하다. 화가 한 명 한 명에 집중해서 작품을 수록하고 있고 각 작품에 대한 기본적인 정보는 작품 바로 아래에 적혀 있으며 해당 화가에 대한 일종의 프로필은 이야기의 마지막에 간략하게 정리되어 있으니 참고하면 좋을것 같다.  - 출판사에서 도서를 제공받아 본인의 주관적인 견해에 의하여 리뷰를 작성했습니다.",2023-03-19
"하루 한 장, 인생 그림",2023-03-09,유익하게 잘 보고 있습니다.,2023-03-19
"하루 한 편, 세상에서 가장 짧은 명작 읽기 1",2022-10-16,내용요약잘되어있네요,2023-03-19
"하루 한 편, 세상에서 가장 짧은 명작 읽기 1",2021-03-16,고전 작품이 잘 정리되어있어서 좋나요,2023-03-19
"하루 한 편, 세상에서 가장 짧은 명작 읽기 1",2021-01-28,성능좋은 네비를 켜놓은듯 바쁜 시간속에서 책읽기의 바른 길잡이를 해주는 친구같은 안내서 ~~ 원석에서 보석으로 제련해낸 감상포인트문구들로 어느새 책을 집어들게 된다,2023-03-19
"하루 한 편, 세상에서 가장 짧은 명작 읽기 1",2020-11-29,"하루 한 편, 시대를 뛰어넘어 전해오는 명작 속 지혜를 만나다잠들기 전 10분 독서로 완벽 마스터하는 세계고전문학!고전문학에는 인간 삶에 대한 고민과 오늘날에도 여전히 유효한 지혜가 담겨 있다. 하지만 손안의 버튼만 누르면 플레이되는 영상매체를 뒤로하고 명작의 첫 장을 넘기기란 결코 쉬운 일이 아니다. 『하루 한 편, 세상에서 가장 짧은 명작 읽기 1』은 명작을 읽고는 싶지만 아직 엄두를 내지 못하고 있는 이들을 위해 하루에 한 편씩 쉽게 읽고 완벽하게 이해할 수 있도록 구성되었다.줄거리뿐 아니라 ‘직접 읽은 것처럼’ 원작의 분위기까지 느껴볼 수 있도록 각 작품의 특징을 살려 핵심 장면을 빠짐없이 실었다. 위트 있는 대사가 매력적인 『오만과 편견』에서는 주요 대사를 가려 뽑았고, 『모비 딕』 편을 펼치면 웅장하게 바다 위를 가르는 흰 고래 모비 딕과 에이허브의 숙명적인 전투가 눈앞에 생생하게 그려진다. 작품의 탄생 배경이 드러나는 작가의 삶과 작품만큼이나 흥미로운 명작 비하인드 스토리도 일목요연하게 정리하여 줄거리뿐 아니라 명작을 둘러싼 사회적ㆍ역사적 맥락까지 깊이 있게 파악할 수 있다.",2023-03-19
"하루 한 편, 세상에서 가장 짧은 명작 읽기 1",2020-11-29,추천해요,2023-03-19
하얼빈,2023-01-09,이런 이야기 너무 좋네요.,2023-03-19
하얼빈,2022-02-26,잘 봤어요..잘 봤어요.,2023-03-19
하얼빈,2021-03-29,좋은 것 같고 내용이 재미있습니다.,2023-03-19
하얼빈,2020-12-12,작품 흥미롭게 잘 꾸며져 있었습니다.,2023-03-19
한국과학문명사 강의,2023-03-08,내가 모르는 사실을 알게 합니다.,2023-03-19
한국과학문명사 강의,2023-03-02,일단 사놓고..선점후에 읽을예정입니다.뚜껍지만 부담스럽지 않은 내용에 생각보단 잘 넘어가는편이네요,2023-03-19
한국과학문명사 강의,2023-02-15,"처음 접했을 때 책이 두꺼워 두려움이 있었지만, 일을 땐 책장을 넘기는데 어려움이 없었습니다.  모두 읽고 나니 우리나라 과학 역사에 대한 지식이 업그레이드 되었고 자부심이 생깁니다.",2023-03-19
한국과학문명사 강의,2023-02-13,어렵고 지겨울수 있는 분야지만 재밌게 읽혀요,2023-03-19
한국과학문명사 강의,2023-02-12,좋은 내용이 많고 술술 읽힙니다,2023-03-19
한밤중의 심리학 수업,2023-03-18,좋았어요 잘 읽겠습니다,2023-03-19
한밤중의 심리학 수업,2023-03-18,"자제 의지 인간관계 희망으로 스트레스 부정적감정을 돌리는 원만한 관계 좋은 관계 연애 구애 헤어짐 ,수줍지만 고백할 기수르결혼전과 후의 행복은? 학교성적은 유전인가 노력인가? 외모는? 남성 여성들이 좋아하는 매력적인 음성은 등재미 있게 알려주는 책",2023-03-19
한밤중의 심리학 수업,2023-03-18,재미있습니다 추천합니다,2023-03-19
한밤중의 심리학 수업,2023-03-18,재미있습니다 추천합니다,2023-03-19
한밤중의 심리학 수업,2023-03-17,무거운 주제지만 가볍게 읽기 좋은 책입니다. 섹션 별로 주제가 달라서 필요에 따라 골라 읽기 좋아요.,2023-03-19
합리적 남자,2023-02-22,이건 꼭 읽어봐야 하는 책임. 여자를 다루는것이 아닌 심리학적인 관점에서 설명해줌,2023-03-19
합리적 남자,2023-02-03,내용이 참 좋습니다,2023-03-19
합리적 남자,2023-01-21,어떻게 보면 현재 한국사회에 들이닥친 문제점을 해결하는 책이라고 할수도 있을거 같다. 남녀관계가 곧 권력의 싸움이 된 요즘 이를 어떻게 하면 해결할수 있으며 어떻게 하면 서로가 좋은 관계로 뻗어나갈수 있는지 알수 있게된 책이었다. 스스로를 위해서 사는 사람만이 매력적이며 타인의 호기심을 불러일으키고 더 올바른 길을 가게된다는 점에서 큰 공감을 하였다.,2023-03-19
합리적 남자,2023-01-16,"접시돌리기, 레벨 낮은 수컷들의 마지막 발버둥레벨 높은 수컷은 취하지 않을 전략들을 기술한 책으로, 레벨 낮은 수컷들이 안쓰럽기까지 하다. 남자로서 자신감을 찾는방법은 다양하다. 그런데 다양한 여성을 동시에 만나서, 자신감을 키운다는 논리는 인간의 대상화이며 근본적으로 남성의 자신감이 무엇인가에 대한 의문을 제기한다. 그외에도 다양한 주장이 있지만 복합적 사고가 되지않고, 원시시대의 환경과 현대의 환경이 다름을 인정하지 못한다. 또한 자연주의 오류를 품은 단편적이고 일차원적인 논리가 가득하다.논리에 맹점이 너무 많아서 어디부터 손 봐야할지 난감하다.",2023-03-19
합리적 남자,2023-01-08,한국 남성들이 남성성을 회복하기 위해 꼭 읽어야할 책,2023-03-19
햇빛초 대나무 숲에 새 글이 올라왔습니다,2023-01-15,아이들과 잘 읽었습니다.,2023-03-19
햇빛초 대나무 숲에 새 글이 올라왔습니다,2022-12-09,아이가 학교에서 다 읽지 못해서 궁금하다해서 사주었는데 저도 읽어봐야겠어요,2023-03-19
햇빛초 대나무 숲에 새 글이 올라왔습니다,2022-12-09,아이가 어디서 추천받고 구매해달라고 하여 사줬는데 단숨에 읽어내더라구요. 흥미진진한 이야기가 빠른 템포로 전개되는거 같아요.,2023-03-19
햇빛초 대나무 숲에 새 글이 올라왔습니다,2022-12-04,너무너무 재밌어요! 잘 읽고 있어요,2023-03-19
햇빛초 대나무 숲에 새 글이 올라왔습니다,2022-12-01,선생님 추천으로 읽어 보았어요,2023-03-19
허클베리 핀의 모험,2017-10-10,무료인데 짧아서 아쉽네요,2023-03-19
호모 데우스,2023-03-19,,2023-03-19
호모 데우스,2023-03-01,꼼꼼하게 읽어 보면 더 재미있어요.,2023-03-19
호모 데우스,2023-02-22,인식의 전환 좋았습니다,2023-03-19
호모 데우스,2023-02-13,너무 유익해서 시간 가는줄 몰랐네요,2023-03-19
호모 데우스,2023-02-08,인류의 미래를 예상해 볼 수 있습니다,2023-03-19
환상서점 ,2020-10-30,Good,2023-03-19
환상서점 ,2020-10-23,"< 환상의 동네서점 >           책표지가 너무 이뻐요!       저도 동네서점이라는 로망이 있는데       사실은 많이 줄어드는 시세가 아닌가 싶고,       저희 쪽은 동네 서점이라고 해봤자        문제집 파는 그런 서점 뿐이더라구요 ㅜ       너무 아쉬웠어요.       막 도서관도 있고 그러면 너무 좋았을텐데 말이예요.               저자분은 배지영 님 이십니다.       서점이 없는 시골에서 자라셨구        스무살부터 드나든 군산 한길문고에서        '작가와 함께하는 작은서점 지원사업' 상주작가로 일합니다.               목차       프롤로그       작가한테 월급도 주는데 4대 보험도 들어준다고요?       첫 강연회, 신청자는 단 한 명       자기만의 색깔을 찾아가는 서점       쉬는 날에 갑자기 출근하는 이유       엉덩이로 책 읽기 대회       퇴근 5분 전에 찾아온 손님       수십 년 만에 꿈을 되찾은 '문학소녀'       한밤에 책을 읽는 마음       어떤 책은 일상까지 스며들었다       서점에서 책을 빌려준다고요?       환상의 서점, 추억을 만들어 드립니다       낮에는 귤과 생각, 밤에는 글과 생각을 팝니다       나는 이제 머뭇거릴 시간이 없거든요       '똥꼬의 공격'을 견디며 책 읽는 아이들       세 번째 출산이지만 '생물학적 엄마'는 아닙니다       작가남의 도시는 참 다정하고 위엄 있네요       작가님, 우리 같이 산에 가요       내 책을 쓰고 싶다는 마음       '그리스인 조르바'를 좋아하는 택시 운전사       1등만 100명인 대회, 2등은 없습니다.       벚꽃 피면, 군산에서 한 달       '우리 김동완씨' 보려고 일본에서 왔어요       '심사위원 feel'도 심사 기준이 되는 200자 백일장 대회       동네서점이 온라인서점에 밀리지 않기 위해서는       마지막까지 읽고 쓰는 사람으로 남겠지요       에필로그               2018년 10월 어느날,       한길문고에서 영어 모임을 하다가 나오는 길이었는데       한길문고 대표님께서 문체부가 주최하고 한국작가회의가 주관하는       '작가와 함께하는 작은서점 지원사업' 서점에 상주하는       작가에게는 4대 보험과 월급을, 작은서점 두 곳에는 대관료와       작가 경연비를 지원해주는 프로그램이라고 그래요.       나한테 문학 프로그램을 기획하고, 작가와 독자가 만나는 자리를       만드는 한길문고 상주작가 일을 권했습니다.           올~~ 하며 저는 당연히 받아드렸습니다.       한길문고는 서류 심사를 통과하고 거점서점으로 선정되었고       나는 지구상 처음 생겼다는, 서점의 상주작가가 ː습니다.           어청도 본교 아이들이 한길문고로 오고       되시 외각의 초등학교 아이들도 서점 구경을 왔습니다.       한길문고에 오면 재미있다는 느낌을 주고 싶어서 크리스마스에 엉덩이로 책 읽기 대회도        열었는데, 제목이 특이해서 오잉 뭐지 무슨 대회일까 하며 흥미를 유발했어요.           엉덩이로 책 읽기 대회는 남편이 준 아이디어로       의자에 엉덩이를 붙이고 앉아서 오랫동안 책 읽는 어린이를 뽑는 대회입니다.       행사포스터에는 개인이 읽을 책을 준비에 오세요 라는 문구를 적었고,       페이스북과 인스터그램에 올렸더니 선착순 20명이 금방 채워졌습니다.           1시간동안 엉덩이 안떼고 못버틴다는 아이들도 있고,        2시에 시작하는데 엄마들은 아직 시작안했으니 쉬고있어, 라고 이야기 하기도 했습니다.       독서에 흠뻑 빠진 아이들을 보니 보기 힘든 광경이었습니다.       결국 아이들은 성공하고 한길문고 도서 문화상품권을 줬습니다.           이런 대회 생각을 하고 참 대단한거 같아요       서로 좋고, 어린아이들도 어렸을때 부터 책 읽는 습관을 두고 좋잖아요        신박하고 재미있는 아이디어 였던거 같아요.           또 200자 백일장 대회, 등 다양한 이벤트를 열었더니       빠지지 않고 오는 초등학생 독자층도 생겼답니다.           이 책은 10대부터 70대까지의 이야기를 담고 있습니다.       읽는 나와 쓰는 나를 발견한 사람들이 성장하는 이야기 입니다.           또 목차에 보면 퇴근 5분전에 찾아온 손님 이라는 내용이 있는데       여러분이라면 칼퇴근일까요, 손님을 받는 선택을 할까요 ㅋㅋ       보는 재미도 쏠쏠하고, 무엇보다 차분히       보는 맛이 있고 힐링이 되는 내용들이었고       무엇보다 책에 관해 동네서점에 관한 이야기이므로       좀더 집중적으로 서점에 대한 스토리를 들을 알수 있었습니다        소소하게 음료랑 같이 먹는걸 추천드려요!       빠져듭니다!               책만 있는 서점을 쓸쓸하고 슬프다.       사람들의 눈길과 손길을 받으며 아름다워지는       어느 작은 도시의 동네서점 이야기       ( P. 뒷표지중 )",2023-03-19
